transaction_id,timestamp,location,product_id,quantity,revenue,payment_method,loyalty_member
2564,2025-11-23 13:18:00,Downtown,115,1.0,11.94,Mobile,False
2554,2025-11-23 13:24:00,Suburb,116,1.0,8.27,Credit,True
2558,2025-11-23 13:25:00,Suburb,107,1.0,1.84,Credit,False
2562,2025-11-23 13:26:00,Downtown,109,1.0,1.95,Credit,False
2557,2025-11-23 13:30:00,Campus,101,1.0,2.82,Credit,False
2560,2025-11-23 13:36:00,Suburb,115,1.0,9.83,Mobile,False
2563,2025-11-23 13:40:00,Campus,109,1.0,1.54,Mobile,True
2555,2025-11-23 13:40:00,Downtown,115,1.0,10.48,Cash,False
2551,2025-11-23 13:42:00,Suburb,116,1.0,7.7,Credit,True
2561,2025-11-23 13:47:00,Suburb,112,1.0,3.22,Credit,False
2559,2025-11-23 13:50:00,Downtown,116,1.0,8.48,Mobile,True
2565,2025-11-23 13:54:00,Suburb,108,1.0,2.9,Credit,True
2550,2025-11-23 13:56:00,Downtown,116,1.0,9.7,Mobile,True
2567,2025-11-23 14:21:00,Campus,109,1.0,1.53,Mobile,False
2570,2025-11-23 14:40:00,Campus,113,2.0,7.41,Mobile,True
2569,2025-11-23 14:49:00,Suburb,112,1.0,2.85,Mobile,False
2568,2025-11-23 14:52:00,Suburb,109,1.0,1.49,Credit,False
2566,2025-11-23 14:54:00,Downtown,112,1.0,3.72,Credit,False
2571,2025-11-23 15:03:00,Suburb,108,1.0,2.5,Credit,True
2572,2025-11-23 15:11:00,Suburb,108,2.0,5.78,Credit,True
2573,2025-11-23 15:35:00,Suburb,107,1.0,2.0,Cash,True
2574,2025-11-23 15:57:00,Downtown,108,1.0,3.11,Credit,False
2578,2025-11-23 16:03:00,Downtown,109,1.0,1.96,Mobile,True
2577,2025-11-23 16:08:00,Suburb,108,1.0,2.57,Credit,False
2580,2025-11-23 16:09:00,Campus,109,1.0,1.47,Credit,False
2581,2025-11-23 16:14:00,Suburb,114,1.0,5.18,Cash,True
2575,2025-11-23 16:22:00,Suburb,109,1.0,1.45,Credit,True
2576,2025-11-23 16:44:00,Suburb,111,1.0,3.18,Credit,False
2579,2025-11-23 16:58:00,Downtown,114,1.0,6.1,Mobile,False
2585,2025-11-23 17:09:00,Campus,107,1.0,1.6,Credit,False
2584,2025-11-23 17:19:00,Suburb,109,1.0,1.55,Credit,False
2586,2025-11-23 17:23:00,Suburb,107,1.0,1.77,Credit,False
2582,2025-11-23 17:39:00,Suburb,116,1.0,7.19,Credit,True
2588,2025-11-23 17:41:00,Suburb,109,1.0,1.65,Credit,True
2589,2025-11-23 17:41:00,Suburb,108,1.0,2.73,Credit,False
2583,2025-11-23 17:53:00,Downtown,102,1.0,4.94,Mobile,False
2587,2025-11-23 17:54:00,Campus,113,1.0,3.22,Credit,False
2591,2025-11-23 18:02:00,Downtown,108,2.0,5.9,Mobile,False
2594,2025-11-23 18:05:00,Suburb,101,1.0,3.08,Credit,True
2592,2025-11-23 18:19:00,Suburb,110,1.0,8.25,Mobile,True
2590,2025-11-23 18:27:00,Suburb,108,1.0,3.0,Credit,True
2593,2025-11-23 18:39:00,Suburb,116,1.0,8.53,Mobile,True
2596,2025-11-23 19:01:00,Suburb,105,1.0,3.41,Mobile,True
2595,2025-11-23 19:06:00,Suburb,108,1.0,2.92,Cash,True
2597,2025-11-23 19:07:00,Suburb,115,1.0,9.28,Credit,False
2598,2025-11-23 19:54:00,Suburb,111,1.0,3.36,Mobile,True
2599,2025-11-23 20:02:00,Suburb,115,1.0,9.46,Credit,True
2600,2025-11-23 20:52:00,Downtown,103,1.0,5.66,Mobile,False
2601,2025-11-23 21:19:00,Suburb,115,1.0,10.26,Mobile,False
2604,2025-11-24 06:27:00,Suburb,106,1.0,7.96,Credit,True
2602,2025-11-24 06:34:00,Campus,102,1.0,3.69,Credit,True
2603,2025-11-24 06:36:00,Campus,113,1.0,3.13,Credit,False
2606,2025-11-24 06:40:00,Suburb,112,2.0,6.02,Mobile,False
2605,2025-11-24 06:41:00,Downtown,104,1.0,2.66,Credit,True
2615,2025-11-24 07:00:00,Campus,105,1.0,3.09,Cash,False
2612,2025-11-24 07:05:00,Downtown,102,1.0,4.81,Credit,False
2611,2025-11-24 07:07:00,Campus,104,1.0,2.32,Mobile,False
2608,2025-11-24 07:07:00,Suburb,108,1.0,2.77,Credit,False
2619,2025-11-24 07:15:00,Downtown,104,1.0,2.66,Credit,False
2617,2025-11-24 07:27:00,Campus,101,1.0,2.96,Credit,False
2609,2025-11-24 07:32:00,Suburb,109,1.0,1.6,Mobile,True
2614,2025-11-24 07:33:00,Downtown,115,1.0,12.06,Mobile,False
2610,2025-11-24 07:34:00,Campus,103,1.0,4.56,Credit,False
2620,2025-11-24 07:37:00,Campus,103,1.0,4.65,Mobile,False
2616,2025-11-24 07:42:00,Campus,104,1.0,2.27,Credit,True
2618,2025-11-24 07:42:00,Campus,103,1.0,4.27,Mobile,False
2613,2025-11-24 07:45:00,Downtown,104,1.0,3.04,Credit,False
2621,2025-11-24 07:51:00,Campus,105,1.0,3.47,Mobile,False
2622,2025-11-24 07:53:00,Downtown,107,1.0,1.94,Credit,False
2607,2025-11-24 07:59:00,Downtown,104,1.0,2.63,Credit,True
2636,2025-11-24 08:00:00,Suburb,109,1.0,1.75,Credit,False
2631,2025-11-24 08:03:00,Suburb,113,1.0,3.65,Credit,False
2647,2025-11-24 08:04:00,Campus,104,1.0,2.27,Mobile,False
2649,2025-11-24 08:05:00,Downtown,105,1.0,4.38,Credit,True
2633,2025-11-24 08:06:00,Campus,117,1.0,2.95,Mobile,False
2628,2025-11-24 08:07:00,Campus,114,1.0,4.34,Mobile,False
2629,2025-11-24 08:09:00,Downtown,101,1.0,3.32,Credit,False
2641,2025-11-24 08:11:00,Downtown,103,1.0,5.43,Credit,True
2623,2025-11-24 08:13:00,Downtown,102,1.0,4.81,Credit,False
2646,2025-11-24 08:13:00,Downtown,101,1.0,3.71,Mobile,True
2642,2025-11-24 08:14:00,Downtown,103,1.0,5.44,Credit,False
2639,2025-11-24 08:16:00,Campus,103,1.0,4.04,Credit,False
2643,2025-11-24 08:16:00,Campus,111,1.0,3.02,Cash,False
2635,2025-11-24 08:16:00,Downtown,114,1.0,6.17,Mobile,True
2644,2025-11-24 08:17:00,Downtown,102,1.0,4.77,Mobile,True
2627,2025-11-24 08:18:00,Downtown,102,1.0,5.42,Credit,False
2648,2025-11-24 08:19:00,Downtown,112,1.0,3.6,Mobile,False
2634,2025-11-24 08:23:00,Campus,104,1.0,2.21,Mobile,True
2626,2025-11-24 08:23:00,Campus,103,1.0,4.49,Cash,False
2630,2025-11-24 08:26:00,Campus,111,1.0,3.37,Credit,False
2638,2025-11-24 08:27:00,Campus,113,1.0,3.52,Mobile,False
2637,2025-11-24 08:28:00,Suburb,107,1.0,1.69,Cash,False
2632,2025-11-24 08:28:00,Campus,105,1.0,3.24,Credit,True
2645,2025-11-24 08:33:00,Suburb,111,1.0,3.22,Credit,True
2651,2025-11-24 08:34:00,Downtown,101,1.0,3.23,Cash,False
2654,2025-11-24 08:38:00,Suburb,115,1.0,8.95,Mobile,True
2653,2025-11-24 08:38:00,Campus,103,1.0,4.21,Credit,False
2625,2025-11-24 08:40:00,Campus,101,1.0,2.75,Mobile,True
2640,2025-11-24 08:46:00,Campus,102,1.0,4.22,Mobile,False
2652,2025-11-24 08:48:00,Campus,103,1.0,4.5,Credit,False
2650,2025-11-24 08:50:00,Suburb,109,1.0,1.74,Credit,False
2624,2025-11-24 08:57:00,Campus,101,,2.69,Credit,False
2658,2025-11-24 09:04:00,Campus,103,1.0,4.7,Credit,False
2663,2025-11-24 09:04:00,Downtown,109,1.0,1.91,Mobile,True
2674,2025-11-24 09:06:00,Downtown,102,1.0,5.26,Mobile,False
2656,2025-11-24 09:15:00,Downtown,104,1.0,3.11,Credit,True
2670,2025-11-24 09:20:00,Campus,103,1.0,4.05,Mobile,False
2657,2025-11-24 09:23:00,Campus,101,1.0,2.5,Credit,True
2667,2025-11-24 09:23:00,Downtown,111,1.0,3.92,Credit,False
2662,2025-11-24 09:25:00,Campus,101,1.0,2.86,Credit,False
2665,2025-11-24 09:26:00,Suburb,114,1.0,4.85,Mobile,True
2664,2025-11-24 09:27:00,Suburb,103,2.0,10.14,Credit,False
2659,2025-11-24 09:30:00,Campus,104,1.0,2.15,Mobile,False
2655,2025-11-24 09:33:00,Downtown,115,1.0,12.13,Mobile,False
2661,2025-11-24 09:36:00,Downtown,102,1.0,5.44,Credit,False
2660,2025-11-24 09:41:00,Downtown,104,1.0,2.65,Mobile,True
2666,2025-11-24 09:42:00,Suburb,114,1.0,4.6,Credit,True
2668,2025-11-24 09:43:00,Campus,103,1.0,3.89,Mobile,True
2675,2025-11-24 09:44:00,Downtown,103,1.0,5.09,Mobile,True
2671,2025-11-24 09:54:00,Downtown,114,1.0,5.75,Mobile,True
2672,2025-11-24 09:57:00,Campus,103,1.0,4.34,Credit,False
2673,2025-11-24 09:58:00,Suburb,108,1.0,2.49,Credit,False
2669,2025-11-24 09:59:00,Campus,104,1.0,2.22,Credit,True
2683,2025-11-24 10:00:00,Campus,111,1.0,3.3,Mobile,False
2679,2025-11-24 10:00:00,Campus,114,1.0,4.06,Credit,True
2688,2025-11-24 10:01:00,Campus,105,1.0,3.12,Credit,False
2680,2025-11-24 10:05:00,Downtown,103,1.0,5.61,Mobile,True
2678,2025-11-24 10:08:00,Downtown,114,1.0,5.44,Cash,False
2681,2025-11-24 10:09:00,Downtown,115,1.0,10.55,Mobile,True
2686,2025-11-24 10:16:00,Downtown,102,1.0,5.52,Mobile,False
2682,2025-11-24 10:21:00,Downtown,105,1.0,4.07,Mobile,True
2677,2025-11-24 10:33:00,Downtown,115,1.0,12.21,Credit,False
2684,2025-11-24 10:39:00,Suburb,109,2.0,3.41,Credit,False
2687,2025-11-24 10:49:00,Campus,102,1.0,3.68,Credit,False
2685,2025-11-24 10:55:00,Campus,102,1.0,4.33,Credit,False
2676,2025-11-24 10:58:00,Campus,113,1.0,3.78,Mobile,False
2693,2025-11-24 11:01:00,Downtown,103,1.0,5.95,Credit,False
2700,2025-11-24 11:03:00,Suburb,118,1.0,20.86,Credit,True
2690,2025-11-24 11:04:00,Downtown,114,1.0,5.13,Mobile,True
2704,2025-11-24 11:17:00,Campus,101,1.0,2.95,Credit,False
2703,2025-11-24 11:17:00,Downtown,104,1.0,2.7,Mobile,False
2697,2025-11-24 11:20:00,Campus,101,2.0,5.0,Cash,False
2701,2025-11-24 11:23:00,Campus,104,2.0,4.44,Mobile,True
2698,2025-11-24 11:24:00,Downtown,105,1.0,4.06,Credit,True
2696,2025-11-24 11:29:00,Downtown,101,1.0,3.76,Mobile,True
2691,2025-11-24 11:30:00,Suburb,107,1.0,1.67,Credit,False
2689,2025-11-24 11:38:00,Campus,111,1.0,3.38,Mobile,False
2692,2025-11-24 11:38:00,Suburb,115,1.0,10.5,Mobile,True
2699,2025-11-24 11:43:00,Campus,113,1.0,3.59,Mobile,False
2695,2025-11-24 11:49:00,Campus,114,1.0,4.19,Credit,True
2702,2025-11-24 11:50:00,Campus,102,1.0,4.33,Mobile,False
2694,2025-11-24 11:58:00,Campus,102,1.0,4.2,Mobile,True
2739,2025-11-24 12:00:00,Campus,105,1.0,3.04,Mobile,False
2714,2025-11-24 12:02:00,Downtown,115,1.0,12.34,Mobile,True
2725,2025-11-24 12:03:00,Downtown,118,1.0,21.3,Credit,False
2734,2025-11-24 12:05:00,Downtown,115,1.0,11.91,Credit,False
2731,2025-11-24 12:08:00,Downtown,118,1.0,22.22,Credit,False
2707,2025-11-24 12:09:00,Downtown,115,1.0,10.72,Cash,False
2723,2025-11-24 12:10:00,Campus,113,1.0,3.52,Credit,True
2716,2025-11-24 12:14:00,Campus,102,1.0,3.93,Credit,True
2732,2025-11-24 12:16:00,Downtown,115,1.0,11.65,Mobile,False
2727,2025-11-24 12:21:00,Campus,105,1.0,3.4,Cash,False
2742,2025-11-24 12:21:00,Campus,102,1.0,3.96,Mobile,False
2726,2025-11-24 12:22:00,Campus,108,1.0,2.57,Credit,False
2740,2025-11-24 12:25:00,Downtown,115,1.0,11.27,Credit,False
2741,2025-11-24 12:26:00,Campus,118,1.0,17.56,Cash,False
2730,2025-11-24 12:26:00,Campus,104,1.0,2.16,Credit,False
2706,2025-11-24 12:27:00,Campus,116,1.0,6.53,Credit,False
2708,2025-11-24 12:27:00,Suburb,116,1.0,8.49,Credit,False
2713,2025-11-24 12:28:00,Campus,118,1.0,16.06,Cash,False
2715,2025-11-24 12:28:00,Downtown,115,1.0,11.79,Mobile,True
2705,2025-11-24 12:30:00,Downtown,116,1.0,9.13,Credit,False
2711,2025-11-24 12:30:00,Downtown,116,1.0,8.65,Credit,True
2724,2025-11-24 12:31:00,Downtown,116,1.0,8.9,Credit,False
2728,2025-11-24 12:35:00,Suburb,108,1.0,2.82,Cash,False
2709,2025-11-24 12:37:00,Campus,116,1.0,6.85,Mobile,False
2729,2025-11-24 12:41:00,Campus,113,1.0,3.37,Mobile,False
2712,2025-11-24 12:45:00,Downtown,104,1.0,3.09,Mobile,False
2721,2025-11-24 12:46:00,Downtown,115,1.0,11.11,Credit,True
2719,2025-11-24 12:48:00,Downtown,115,1.0,10.38,Mobile,False
2735,2025-11-24 12:48:00,Downtown,104,1.0,2.6,Credit,False
2738,2025-11-24 12:49:00,Downtown,115,1.0,12.27,Mobile,True
2736,2025-11-24 12:49:00,Campus,115,1.0,8.26,Mobile,True
2710,2025-11-24 12:49:00,Campus,117,1.0,2.13,Cash,False
2722,2025-11-24 12:50:00,Downtown,115,1.0,12.13,Mobile,True
2733,2025-11-24 12:53:00,Suburb,115,1.0,10.57,Mobile,False
2718,2025-11-24 12:53:00,Campus,105,1.0,3.61,Mobile,True
2720,2025-11-24 12:55:00,Campus,101,1.0,2.65,Mobile,False
2717,2025-11-24 12:58:00,Downtown,115,1.0,10.91,Credit,True
2737,2025-11-24 12:58:00,Suburb,114,1.0,5.3,Cash,True
2769,2025-11-24 13:01:00,Campus,102,1.0,4.03,Credit,True
2774,2025-11-24 13:06:00,Downtown,118,1.0,23.65,Mobile,False
2771,2025-11-24 13:12:00,Campus,116,1.0,7.25,Mobile,False
2749,2025-11-24 13:16:00,Campus,116,1.0,7.65,Cash,True
2743,2025-11-24 13:16:00,Suburb,115,1.0,10.07,Mobile,False
2772,2025-11-24 13:16:00,Campus,103,1.0,4.05,Mobile,True
2745,2025-11-24 13:20:00,Downtown,115,1.0,11.52,Mobile,False
2763,2025-11-24 13:22:00,Campus,113,2.0,6.75,Mobile,True
2756,2025-11-24 13:22:00,Downtown,116,1.0,8.85,Mobile,True
2761,2025-11-24 13:26:00,Downtown,101,2.0,6.37,Mobile,False
2767,2025-11-24 13:30:00,Campus,104,1.0,2.12,Cash,False
2752,2025-11-24 13:33:00,Downtown,116,1.0,9.83,Mobile,True
2773,2025-11-24 13:37:00,Campus,101,1.0,2.83,Mobile,False
2754,2025-11-24 13:37:00,Campus,104,1.0,2.34,Mobile,False
2758,2025-11-24 13:37:00,Suburb,116,1.0,7.25,Credit,True
2755,2025-11-24 13:38:00,Downtown,115,1.0,10.97,Credit,True
2759,2025-11-24 13:38:00,Suburb,115,1.0,9.17,Credit,True
2747,2025-11-24 13:41:00,Downtown,115,1.0,11.47,Mobile,False
2744,2025-11-24 13:42:00,Campus,104,1.0,2.24,Mobile,False
2765,2025-11-24 13:43:00,Campus,108,1.0,2.47,Credit,False
2768,2025-11-24 13:43:00,Campus,116,1.0,7.18,Credit,False
2748,2025-11-24 13:44:00,Downtown,116,1.0,9.44,Credit,False
2762,2025-11-24 13:45:00,Campus,118,1.0,17.81,Credit,False
2770,2025-11-24 13:47:00,Downtown,117,1.0,9.81,Credit,False
2751,2025-11-24 13:47:00,Suburb,115,1.0,10.26,Cash,False
2764,2025-11-24 13:51:00,Campus,114,1.0,4.06,Mobile,False
2753,2025-11-24 13:51:00,Suburb,116,1.0,8.26,Mobile,False
2757,2025-11-24 13:52:00,Downtown,115,1.0,10.64,Mobile,False
2760,2025-11-24 13:55:00,Downtown,115,1.0,10.25,Mobile,False
2766,2025-11-24 13:56:00,Campus,115,1.0,9.48,Credit,False
2746,2025-11-24 13:57:00,Downtown,116,1.0,9.56,Mobile,True
2750,2025-11-24 13:57:00,Campus,108,1.0,2.69,Credit,False
2776,2025-11-24 14:05:00,Downtown,109,1.0,1.89,Credit,True
2781,2025-11-24 14:09:00,Campus,101,1.0,2.53,Mobile,False
2779,2025-11-24 14:16:00,Campus,112,1.0,3.03,Mobile,False
2782,2025-11-24 14:20:00,Downtown,101,1.0,3.73,Credit,False
2775,2025-11-24 14:24:00,Suburb,115,1.0,9.36,Mobile,False
2778,2025-11-24 14:25:00,Campus,103,1.0,3.88,Mobile,False
2784,2025-11-24 14:26:00,Campus,105,3.0,10.18,Mobile,False
2777,2025-11-24 14:40:00,Campus,107,1.0,1.74,Cash,False
2780,2025-11-24 14:55:00,Suburb,102,1.0,4.06,Cash,False
2783,2025-11-24 14:59:00,Suburb,108,1.0,2.63,Mobile,False
2785,2025-11-24 15:10:00,Suburb,109,1.0,1.52,Mobile,True
2789,2025-11-24 15:28:00,Suburb,109,1.0,1.72,Credit,False
2787,2025-11-24 15:36:00,Suburb,113,1.0,3.57,Mobile,False
2788,2025-11-24 15:38:00,Downtown,114,1.0,6.04,Credit,False
2792,2025-11-24 15:38:00,Campus,104,1.0,2.17,Cash,True
2790,2025-11-24 15:39:00,Downtown,104,1.0,2.89,Credit,False
2791,2025-11-24 15:39:00,Suburb,107,1.0,1.79,Credit,True
2786,2025-11-24 15:40:00,Suburb,109,1.0,1.74,Cash,True
2793,2025-11-24 16:00:00,Downtown,102,1.0,4.7,Credit,False
2802,2025-11-24 16:04:00,Downtown,113,1.0,4.5,Credit,False
2805,2025-11-24 16:07:00,Campus,101,1.0,2.96,Mobile,False
2799,2025-11-24 16:19:00,Campus,105,1.0,3.1,Mobile,False
2794,2025-11-24 16:21:00,Downtown,101,1.0,3.45,Credit,False
2803,2025-11-24 16:28:00,Campus,109,1.0,1.58,Credit,False
2797,2025-11-24 16:34:00,Campus,112,1.0,2.75,Mobile,False
2801,2025-11-24 16:39:00,Downtown,111,1.0,4.07,Credit,False
2798,2025-11-24 16:41:00,Downtown,102,1.0,5.37,Credit,True
2800,2025-11-24 16:43:00,Downtown,102,1.0,5.51,Mobile,True
2795,2025-11-24 16:44:00,Suburb,109,1.0,1.68,Mobile,True
2796,2025-11-24 16:48:00,Campus,105,1.0,3.2,Mobile,False
2804,2025-11-24 16:59:00,Campus,105,1.0,3.19,Mobile,False
2819,2025-11-24 17:04:00,Downtown,107,1.0,2.24,Mobile,True
2812,2025-11-24 17:05:00,Downtown,101,1.0,3.46,Credit,False
2821,2025-11-24 17:07:00,Campus,102,1.0,3.81,Credit,False
2813,2025-11-24 17:08:00,Suburb,112,1.0,3.38,Credit,False
2811,2025-11-24 17:12:00,Campus,105,1.0,3.54,Cash,False
2816,2025-11-24 17:14:00,Downtown,109,3.0,5.0,Cash,False
2815,2025-11-24 17:18:00,Suburb,110,2.0,14.37,Credit,True
2807,2025-11-24 17:18:00,Campus,101,1.0,2.51,Mobile,False
2817,2025-11-24 17:24:00,Suburb,107,1.0,1.66,Credit,False
2820,2025-11-24 17:34:00,Campus,104,1.0,2.08,Mobile,False
2808,2025-11-24 17:37:00,Suburb,116,1.0,7.17,Mobile,False
2810,2025-11-24 17:38:00,Suburb,111,1.0,3.41,Credit,True
2809,2025-11-24 17:47:00,Downtown,107,1.0,2.16,Mobile,False
2818,2025-11-24 17:53:00,Downtown,116,3.0,27.9,Credit,False
2806,2025-11-24 17:58:00,Downtown,114,1.0,5.87,Credit,True
2814,2025-11-24 17:58:00,Downtown,118,1.0,24.09,Credit,False
2828,2025-11-24 18:00:00,Campus,104,1.0,2.16,Mobile,True
2826,2025-11-24 18:05:00,Campus,104,1.0,2.46,Credit,False
2827,2025-11-24 18:07:00,Campus,114,1.0,4.05,Credit,False
2822,2025-11-24 18:19:00,Downtown,108,1.0,2.93,Credit,True
2829,2025-11-24 18:20:00,Campus,104,1.0,2.04,Credit,False
2825,2025-11-24 18:29:00,Downtown,108,1.0,2.93,Mobile,False
2823,2025-11-24 18:35:00,Campus,113,1.0,3.2,Credit,False
2830,2025-11-24 18:44:00,Downtown,112,1.0,3.56,Mobile,False
2824,2025-11-24 18:50:00,Campus,103,1.0,4.29,Cash,False
2831,2025-11-24 18:52:00,Downtown,105,1.0,4.66,Mobile,False
2834,2025-11-24 19:08:00,Suburb,116,2.0,17.11,Credit,True
2839,2025-11-24 19:18:00,Suburb,115,1.0,10.19,Cash,True
2839,2025-11-24 19:18:00,Suburb,115,1.0,10.19,Cash,True
2833,2025-11-24 19:22:00,Downtown,104,1.0,2.72,Mobile,True
2836,2025-11-24 19:27:00,Downtown,113,1.0,4.52,Mobile,False
2838,2025-11-24 19:28:00,Downtown,105,1.0,4.3,Credit,False
2832,2025-11-24 19:44:00,Campus,113,1.0,3.36,Mobile,True
2835,2025-11-24 19:45:00,Downtown,107,1.0,2.03,Mobile,False
2837,2025-11-24 19:59:00,Campus,108,1.0,2.32,Credit,False
2844,2025-11-24 20:01:00,Downtown,102,1.0,4.76,Mobile,True
2843,2025-11-24 20:29:00,Downtown,108,1.0,3.26,Credit,False
2840,2025-11-24 20:45:00,Campus,108,1.0,2.35,Mobile,False
2841,2025-11-24 20:50:00,Suburb,116,1.0,7.13,Mobile,True
2842,2025-11-24 20:55:00,Campus,111,1.0,2.9,Mobile,False
2847,2025-11-24 21:06:00,Campus,102,1.0,3.72,Credit,False
2845,2025-11-24 21:17:00,Downtown,102,1.0,5.04,Credit,True
2846,2025-11-24 21:30:00,Suburb,107,1.0,1.96,Mobile,False
2849,2025-11-25 06:03:00,Downtown,102,3.0,16.5,Credit,True
2851,2025-11-25 06:18:00,Campus,114,1.0,4.47,Mobile,False
2852,2025-11-25 06:25:00,Downtown,113,1.0,4.27,Mobile,True
2848,2025-11-25 06:45:00,Downtown,112,1.0,3.78,Credit,True
2850,2025-11-25 06:47:00,Campus,105,1.0,3.29,Mobile,True
2855,2025-11-25 07:05:00,Downtown,104,1.0,2.8,Credit,True
2859,2025-11-25 07:06:00,Downtown,103,1.0,5.75,Credit,False
2856,2025-11-25 07:09:00,Campus,105,1.0,3.4,Credit,True
2863,2025-11-25 07:17:00,Campus,104,1.0,2.34,Credit,False
2862,2025-11-25 07:23:00,Downtown,102,1.0,5.26,Credit,True
2853,2025-11-25 07:27:00,Downtown,104,1.0,2.97,Mobile,False
2861,2025-11-25 07:30:00,Campus,104,1.0,2.39,Mobile,True
2858,2025-11-25 07:38:00,Downtown,103,1.0,5.04,Credit,True
2860,2025-11-25 07:41:00,Campus,104,2.0,4.45,Mobile,False
2865,2025-11-25 07:44:00,Downtown,111,1.0,4.23,Mobile,True
2868,2025-11-25 07:44:00,Campus,103,1.0,4.12,Credit,False
2854,2025-11-25 07:45:00,Campus,112,1.0,3.02,Mobile,False
2857,2025-11-25 07:46:00,Campus,105,1.0,3.71,Mobile,False
2867,2025-11-25 07:54:00,Campus,114,1.0,4.65,Cash,False
2864,2025-11-25 07:55:00,Campus,103,1.0,4.04,Mobile,False
2866,2025-11-25 07:57:00,Downtown,104,1.0,3.07,Credit,True
2880,2025-11-25 08:00:00,Campus,111,1.0,3.31,Credit,True
2884,2025-11-25 08:01:00,Downtown,101,1.0,3.58,Credit,False
2898,2025-11-25 08:03:00,Campus,106,1.0,7.66,Mobile,False
2896,2025-11-25 08:04:00,Campus,104,1.0,2.13,Credit,False
2875,2025-11-25 08:05:00,Campus,104,1.0,2.32,Cash,False
2895,2025-11-25 08:06:00,Campus,102,1.0,3.67,Credit,True
2872,2025-11-25 08:07:00,Campus,105,1.0,3.51,Mobile,False
2897,2025-11-25 08:08:00,Campus,101,1.0,2.65,Credit,False
2887,2025-11-25 08:14:00,Campus,101,,2.84,Mobile,False
2881,2025-11-25 08:15:00,Suburb,105,1.0,3.93,Credit,False
2870,2025-11-25 08:19:00,Campus,102,1.0,4.24,Credit,False
2879,2025-11-25 08:20:00,Campus,114,1.0,4.17,Credit,False
2890,2025-11-25 08:20:00,Downtown,105,1.0,4.01,Credit,True
2882,2025-11-25 08:23:00,Campus,107,1.0,1.78,Credit,False
2886,2025-11-25 08:24:00,Suburb,111,1.0,3.81,Cash,True
2889,2025-11-25 08:27:00,Campus,102,1.0,4.13,Mobile,False
2885,2025-11-25 08:28:00,Campus,104,1.0,2.05,Mobile,False
2891,2025-11-25 08:29:00,Campus,104,1.0,2.17,Mobile,False
2888,2025-11-25 08:32:00,Campus,103,1.0,4.41,Credit,False
2873,2025-11-25 08:34:00,Downtown,113,1.0,4.25,Credit,True
2871,2025-11-25 08:34:00,Campus,102,1.0,3.77,Credit,False
2892,2025-11-25 08:37:00,Downtown,104,1.0,2.7,Mobile,False
2894,2025-11-25 08:38:00,Downtown,102,1.0,4.68,Credit,True
2869,2025-11-25 08:39:00,Campus,105,1.0,3.6,Mobile,False
2876,2025-11-25 08:42:00,Campus,109,1.0,1.54,Mobile,False
2899,2025-11-25 08:45:00,Downtown,103,1.0,5.2,Mobile,True
2893,2025-11-25 08:46:00,Suburb,107,1.0,1.81,Credit,False
2877,2025-11-25 08:46:00,Downtown,103,1.0,5.53,Credit,True
2883,2025-11-25 08:52:00,Downtown,102,1.0,4.91,Mobile,False
2878,2025-11-25 08:52:00,Campus,102,1.0,4.04,Mobile,True
2900,2025-11-25 08:54:00,Downtown,102,1.0,5.02,Credit,False
2874,2025-11-25 08:56:00,Campus,105,1.0,3.22,Mobile,True
2911,2025-11-25 09:02:00,Suburb,108,1.0,2.8,Credit,False
2909,2025-11-25 09:03:00,Campus,104,1.0,2.06,Mobile,True
2916,2025-11-25 09:03:00,Suburb,110,1.0,7.44,Credit,False
2920,2025-11-25 09:04:00,Campus,114,1.0,4.66,Mobile,False
2913,2025-11-25 09:05:00,Downtown,108,1.0,3.42,Cash,False
2921,2025-11-25 09:06:00,Downtown,102,1.0,5.51,Cash,True
2915,2025-11-25 09:10:00,Campus,114,1.0,4.29,Credit,False
2919,2025-11-25 09:14:00,Campus,104,1.0,2.1,Mobile,False
2901,2025-11-25 09:17:00,Campus,104,2.0,4.58,Mobile,True
2914,2025-11-25 09:18:00,Suburb,108,1.0,2.85,Credit,False
2904,2025-11-25 09:25:00,Campus,106,1.0,8.33,Mobile,False
2917,2025-11-25 09:28:00,Campus,101,1.0,2.95,Credit,False
2907,2025-11-25 09:32:00,Campus,104,1.0,2.03,Credit,False
2908,2025-11-25 09:44:00,Campus,102,1.0,4.34,Mobile,False
2903,2025-11-25 09:45:00,Downtown,102,1.0,5.15,Mobile,False
2906,2025-11-25 09:48:00,Downtown,101,1.0,3.32,Mobile,False
2910,2025-11-25 09:49:00,Campus,101,1.0,2.63,Mobile,False
2902,2025-11-25 09:49:00,Campus,103,1.0,4.43,Mobile,False
2912,2025-11-25 09:50:00,Campus,102,1.0,4.4,Mobile,False
2905,2025-11-25 09:53:00,Suburb,105,3.0,10.5,Credit,True
2918,2025-11-25 09:55:00,Campus,101,1.0,2.95,Credit,False
2924,2025-11-25 10:07:00,Campus,109,1.0,1.58,Mobile,False
2925,2025-11-25 10:13:00,Campus,199,1.0,2.03,Mobile,False
2926,2025-11-25 10:13:00,Downtown,105,1.0,4.73,Credit,False
2932,2025-11-25 10:14:00,Campus,103,1.0,4.57,Mobile,False
2933,2025-11-25 10:24:00,Downtown,113,1.0,4.76,Credit,False
2930,2025-11-25 10:27:00,Suburb,114,1.0,4.76,Mobile,True
2929,2025-11-25 10:32:00,Campus,104,1.0,2.36,Mobile,False
